Song_ID,Tonic,Chords
765,Db,"I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,I:maj Gb,IV:maj Db,III:min,VI:min,III:min,VI:min,II:min F,V:sus4,I:maj Gb,IV:maj,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,I:maj Gb,III:min,VI:min,III:min,VI:min,II:min F,V:sus4,I:maj Gb,IV:maj,I:maj Gb,I:maj Gb,I:maj Gb,IV:maj Db,II:min F,III:min7 Bb,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,II:maj Ab,#IV:min,VII:min,#IV:min,VII:min,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,III:min G,VI:11,III:min G,VI:11,II:maj Ab,V:maj Eb,"
766,Eb,"III:min7 G,VI:min7,II:9(#11),IV:maj7 A,V:sus4(b7) Bb,II:7(#11),II:min7 E,II:min6 F,III:min,II:min11,II:7 B,I:maj7,I:maj7,IV:maj7,IV:maj7 A,I:maj7,I:maj7(#5) Eb,bIII:maj7,VI:7,II:min7,IV:7,I:maj7,II:7(#11),V:dim Bb,VI:min,I:7,IV:maj7,II:9,I:maj,II:min,I:maj7(#11),bVII:maj7,I:maj7(#11),"
767,G,"I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,IV:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,V:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj G,I:maj,I:maj,I:maj,IV:maj G,I:maj,I:maj,IV:maj(9),bVII:maj C,IV:maj,IV:maj,I:maj,IV:maj G,I:maj,I:maj,V:maj,V:maj,IV:maj(9),IV:maj(9),I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,V:maj,"
768,E,"I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,"
769,D,"I:min,bVII:7,bVI:7,V:7,I:min,I:min,bVII:maj,bVII:maj,bVI:maj,bVI:maj,bIII:maj,bIII:maj,bVII:maj,bVII:maj,bVII:maj,bVII:maj,I:min,bVII:7,bVI:7,V:7,I:min,I:min,bVII:maj,bVII:maj,bVI:maj,bVI:maj,bIII:maj7,bIII:maj7,bVII:maj,bVII:maj,I:min,bVII:7,bVI:7,V:7,I:min7,I:min7,bVII:maj(9),bVII:maj(9),bVI:maj(9),bVI:maj(9),bIII:maj7,bIII:maj7,bVII:maj,bVII:maj,I:min,bVII:7,bVI:7,V:7,I:min,I:min,IV:min,IV:min,bIII:maj,bIII:maj,bVII:maj,bVII:maj,I:min,I:min,bVII:maj,bVII:maj,bVI:maj,bVI:maj,bIII:maj7,bIII:maj7,bVII:maj,bVII:maj,I:min,bVII:7,bVI:7,V:7,I:min,bVII:7,bVI:7,V:7,I:min,bVII:7,bVI:7,V:7,I:min,bVII:7,bVI:7,V:7,"
770,F,"I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,IV:maj,IV:maj Eb,IV:maj,IV:maj Eb,V:7,V:7,V:7,V:7,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,I:maj,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj,IV:maj,IV:maj Eb,IV:maj,IV:maj Eb,V:7,V:7,V:7,V:7,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,I:maj Bb,"
771,E,"I:maj,I:maj6,V:min7,I:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,V:maj,IV:maj,I:maj,I:maj6,V:min7,I:maj,I:maj,I:maj6,V:min7,V:min7,V:min7,I:maj,"
772,G,"I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,"
773,F,"I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,VI:min,IV:maj7,III:min,I:maj(9),VI:min,IV:maj7,III:min,V:maj,II:maj,II:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj C,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,VI:min,IV:maj7,III:min,I:maj,VI:min,IV:maj7,III:min,V:maj,II:maj,II:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj C,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,bVII:11,bVII:11,bVII:11,bVII:11,bVII:11,bVII:11,bVII:11,bVII:11,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,I:sus4 F,IV:maj,VI:min,IV:maj7,III:min,I:maj,VI:min,IV:maj7,III:min,V:maj,II:maj,II:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,IV:maj C,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,II:sus4 G,V:maj,"
774,D,"I:maj7 G,I:maj7 G,I:maj7,I:maj6 D,VI:min7 F#,VI:min7 F#,IV:maj7,VI:min7 E,II:min7 F#,I:maj7,I:maj6 D,VI:min7 F#,VI:min7 F#,IV:maj7,bII:maj,IV:min7,#IV:maj6,bIII:maj6(9),bVII:maj9 E,bIII:maj7 C,bIII:maj7 C,II:sus4 E,II:min9 A,II:min9 A,I:maj9 A,I:maj6(9) A,VI:min9 F#,VI:min9 F#,IV:maj7,V:maj6 B,II:min7 A,V:min7 B,VI:7,II:min9 F#,IV:maj9 A,IV:maj7 F#,I:maj7,I:maj6 D,VI:min7 F#,IV:maj7 F#,I:maj7,"
775,Bb,"bIII:dim F,I:maj,I:maj,II:7,II:7,V:7 F,V:7,I:maj Bb,bIII:dim F,I:maj,I:maj,II:7,II:7,V:7,V:7,I:maj,I:maj,III:7,III:7,III:7,III:7,III:7,III:7,VI:maj,VI:maj,II:7,II:sus4(b7) B,II:7,II:7,II:7,II:7,V:7 Bb,bIII:dim F,I:maj,I:maj,II:7,II:7,V:7 F,V:7,I:maj Bb,bIII:dim F,I:maj,I:maj,II:7,II:7,V:7,V:7,I:maj F#,bII:maj,bII:maj,bII:maj F#,III:dim F#,bII:maj,bII:maj,bII:maj,bII:maj,III:dim F#,bII:maj,bII:maj,bII:maj F#,III:dim F#,bII:maj,bII:maj,bII:maj,bII:maj,bII:maj,bII:maj,bII:maj,bII:maj,"
776,E,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,I:maj,IV:maj,bVII:maj B,I:maj,"
777,Eb,"I:1 Bb,I:1 Bb,I:7,I:7,I:7,I:7 Bb,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,V:7,IV:7,I:7,I:7,I:7,I:7,I:7,V:7,IV:7,II:7,V:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,IV:7,I:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,V:7,IV:7,I:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,I:7,IV:7,"
778,C,"I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,V:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,V:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,"
779,A,"I:maj,bVII:maj,I:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,I:maj,bVII:maj,I:maj,I:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,I:maj,I:maj,I:maj,bVII:maj,bVII:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,IV:maj,V:maj,I:maj,IV:maj E,I:maj,I:maj,I:maj,I:maj,"
780,Bb,"V:7,II:min,V:7,I:maj,I:maj,II:min,V:9,I:maj,I:maj,II:min,V:7,I:maj,I:maj7,II:min,V:9,I:maj,VI:min,II:min,IV:maj,II:min,V:7,V:7,II:min,V:9,I:maj,I:maj,IV:maj,V:7,I:maj,I:maj7,II:min,V:9,I:maj,VI:min,II:min,IV:maj,II:min,V:7,V:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,VI:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,I:maj,II:min,V:9,I:maj,I:maj,II:min,V:7,I:maj,I:maj7,II:min,V:9,I:maj,VI:min,II:min,IV:maj,II:min,V:7,V:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,VI:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,I:maj,II:min,V:9,I:maj,VI:min,II:min,IV:maj,II:min,V:7,V:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,VI:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,VI:7,II:min,V:7,III:min,VI:7,II:min,V:7,I:maj,VI:7,"
781,B,"I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,I:maj,IV:maj,"
782,F,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:7,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:sus2,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:sus2,II:maj,I:maj,V:maj,IV:maj,VI:min7,I:maj,V:maj,bVII:maj,IV:maj,I:maj,V:maj,VI:min,IV:maj,V:maj F,I:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,I:maj,V:maj,IV:maj,VI:min7,I:maj,V:maj,bVII:maj,IV:maj,I:maj,V:maj,VI:min,IV:maj,V:maj F,I:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,III:min,III:min,II:maj,V:maj,II:maj,VII:min,I:maj,V:maj,III:min,III:min,II:maj,V:maj,II:maj,VII:min,I:maj,V:maj,III:min,III:min,II:maj,V:maj,II:maj,VII:min,I:maj,V:maj,III:min,III:min,II:maj,V:maj,II:maj,VII:min,I:maj,V:maj,I:maj,V:maj,IV:maj,VI:min7,I:maj,V:maj,bVII:maj,IV:maj,I:maj,V:maj,VI:min,IV:maj,V:maj F,I:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,IV:maj C,III:min,II:maj,II:maj,bVII:maj,IV:maj,V:maj,V:maj,"
783,A,"IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,V:7,I:maj,I:maj,I:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,V:7,V:7,I:maj,IV:maj,I:maj,I:maj,II:7,II:7,V:7,V:7,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:7,V:7,V:7,I:maj,bVI:maj,bII:maj,#IV:maj,bII:maj,bII:maj,bII:maj,#IV:maj,bVI:7,bVI:7,bII:maj,#IV:maj,bII:maj,bII:maj,bIII:7,bIII:7,bVI:7,bVI:7,#IV:maj,#IV:maj,bII:maj,bII:maj,bVI:7,bVI:7,bII:maj,bII:maj,#IV:maj,#IV:maj,bII:maj,bII:maj,bVI:7,bVI:7,bVI:7,bII:maj,bII:maj,bVI:7,bVI:7,bVI:7,bVI:7,bII:maj,bII:maj,"
784,G,"V:sus4(b7),I:maj C,I:maj,bVII:maj,I:maj,I:maj C,I:maj,bVII:maj,I:maj,IV:maj,V:maj,I:maj C,I:maj,I:maj C,I:maj,bVII:maj,I:maj,I:maj C,I:maj,bVII:maj,I:maj,IV:maj,V:maj,I:maj C,I:maj,III:min,VI:min,III:min,III:min,I:maj,VI:min,IV:maj,V:maj,I:maj C,I:maj,bVII:maj,I:maj,I:maj C,I:maj,bVII:maj,I:maj,IV:maj,V:maj,I:maj C,I:maj,I:maj C,I:maj,bVII:maj,I:maj,I:maj C,I:maj,bVII:maj,I:maj,IV:maj,V:maj,I:maj C,I:maj,III:min,VI:min,III:min,III:min,I:maj,VI:min,IV:maj,V:maj,I:maj C,I:maj,bVII:maj,I:maj,I:maj C,I:maj,bVII:maj,I:maj,IV:maj,V:maj,I:maj C,I:maj,I:maj C,I:maj,I:maj C,V:min11,"
785,C,"I:maj,I:maj,I:maj,I:maj,I:5,I:5,I:5,I:5,IV:5,IV:5,I:5,I:5,I:5,I:5,I:5,I:5,IV:5,IV:5,I:5,I:5,V:maj,VI:min,IV:maj,V:maj,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:5,I:5,I:5,I:5,IV:5,IV:5,I:5,I:5,V:maj,VI:min,IV:maj,V:maj,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:5,I:5,I:5,I:5,IV:5,IV:5,I:5,I:5,V:maj,VI:min,IV:maj,V:maj,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,I:maj,IV:maj6 G,"
786,Db,"I:maj(9),VI:min11,IV:maj6(9),V:sus4(b7),I:maj(9),I:maj(9),I:maj(9),VI:min11,IV:maj13,II:sus4(b7) Ab,I:maj(9),VI:min11,IV:maj13,II:min7,III:min11,VI:min9,II:min9,V:sus4(b7,I:maj(9),VI:min11,IV:maj6(9),V:sus4(b7),I:maj(9),I:maj(9),I:maj(9),VI:min11,IV:maj13,II:sus4(b7) Ab,I:maj(9),VI:min11,IV:maj13,II:min7,III:min11,VI:min9,II:min9,V:sus4(b7,I:maj(9),VI:min11,IV:maj6(9),V:sus4(b7),I:maj(9),VI:min11,IV:maj6(9),V:sus4(b7),I:maj(9),I:maj,IV:maj13,III:min7,IV:maj13,III:min7 Bb,IV:maj13,III:min7 Bb,V:sus4(b7,V:sus4(b7,bVI:sus4(b7) A,bVI:sus4(b7),bII:maj(9),bVII:min11,#IV:maj6(9),bIII:min7 A,bII:maj(9),bVII:min11,#IV:maj6(9),bIII:min7 A,bII:maj(9),"
787,E,"I:maj G#,I:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:maj,I:maj,I:maj,I:maj,V:9,IV:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:maj,IV:maj,I:maj,IV:maj,IV:maj,I:maj,I:maj,V:min7,bVII:maj,IV:maj,V:sus4 B,I:maj,I:maj,I:maj,V:7,V:maj,IV:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,"
788,C,"I:min,I:min,V:maj,I:min,V:maj,I:min,I:min,I:min,V:maj,I:min,V:maj,I:min,bVI:maj Bb,I:min,V:sus4(b7) G,I:min,bVI:maj Bb,I:min C,IV:maj6,V:sus4(b7) G,I:min,I:min,I:min,V:7,I:min,V:sus4(b7) G,I:min,I:min,V:7,I:min,I:min,V:7,V:7 C,I:min,"
789,D,"I:5(b7),I:5(b7),I:5(b7),I:5(b7),I:1,I:1,I:1,I:1,I:1,I:1,I:1,I:1,I:min7,I:min6,bVI:maj,I:min6,I:min7,I:min6,bVI:maj,I:min,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:5(b7),I:5(b7),I:5(b7),I:5(b7),I:min7,I:min6,bVI:maj,I:min6,I:min7,I:min6,bVI:maj,I:min,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min,I:min7,I:min6,bVI:maj,I:min,I:min7,I:min6,bVI:maj,I:min,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,I:min,bVII:sus4,IV:7,IV:7,"
790,Eb,"II:9 B,V:7 Bb,I:maj,IV:7 A,I:maj,I:7,IV:7,IV:7,I:maj,I:maj,II:min7 B,V:7,I:maj Ab,I:maj,I:maj,IV:7,I:maj,I:maj,IV:7,IV:7,I:maj,I:maj,II:min7,V:7,I:maj,I:maj Bb,I:7,IV:maj,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:maj,V:7,I:7,IV:7,I:7,I:7,IV:7,IV:7,I:7,I:7,V:7,V:7,I:maj,I:maj Bb,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,II:sus4(b7) Bb,II:sus4(b7) Bb,I:maj,I:maj Bb,I:7,I:7,I:7,I:7,IV:7,IV:7,I:7,I:7,II:sus4(b7) Bb,II:sus4(b7) Bb,I:maj,I:maj Bb,I:maj6,"
791,D,"I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:maj,IV:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:7,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:7,V:7,I:maj,I:7,IV:maj,IV:maj,I:maj,V:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:7,II:7,I:maj,V:7,I:7,I:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:7,I:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,I:maj,V:maj,V:maj,I:maj,I:7,IV:maj,II:7,I:maj,V:7,I:maj,I:maj,I:maj,V:7,I:maj,I:maj,I:maj,V:7,I:maj,I:maj6(9),"
792,A,"I:maj,I:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,II:min7,IV:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj C#,IV:maj E,IV:maj E,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,II:min7,IV:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj C#,IV:maj E,IV:maj E,I:maj,I:maj,II:maj7,V:maj,II:maj7,V:maj,II:maj7,V:maj,IV:maj,V:maj,V:maj,bVII:maj,IV:maj,I:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,I:maj,IV:maj,V:maj,I:maj,II:min7,IV:maj,V:maj,V:maj,IV:maj,I:maj,IV:maj,V:maj,I:maj C#,IV:maj E,IV:maj E,I:maj,I:maj C#,IV:maj E,IV:maj E,bVII:maj,IV:maj,I:maj,"
