Song_ID,Tonic,Chords
639,Ab,"Ab:maj,Eb:maj,Ab:maj,Eb:maj,Eb:maj N,Ab:maj Ab:maj7,F:min A:dim,Bb:min,Eb:maj,Eb:maj,Eb:maj,Ab:maj Db:maj,Eb:maj,Ab:maj Ab:maj7,F:min A:dim,Bb:min,Eb:maj,Eb:maj,Eb:maj,Ab:maj,Eb:maj,Db:maj,Ab:maj F:min,Bb:min7 Eb:maj,Ab:maj,C:7,F:min,Bb:7,Eb:7,Eb:maj N,Ab:maj Ab:maj7,F:min A:dim,Bb:min,Eb:maj,Eb:maj,Eb:maj,Gb:13,F:7,Bb:min7,Eb:9,Ab:maj7 Gb:maj9,Ab:maj7,"
640,A,"A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,E:maj,E:maj,E:maj,E:maj,A:maj,D:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,A:maj,D:maj,E:maj,E:maj,E:maj,E:maj,A:maj,D:maj,E:maj,E:maj,E:maj,E:maj,A:maj,D:1,E:maj,E:maj,E:maj,E:maj,A:maj,D:maj,E:maj,E:maj,E:maj,E:maj,"
641,G,"D:sus4(b7,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,E:min,E:min,Eb:maj,Eb:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:11,C:maj,G:maj,G:maj,D:11,C:maj,G:maj,G:maj,D:11,C:maj,G:maj,G:maj,D:11,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,G:maj,G:maj,D:min7,C:maj,"
642,F#,"A:maj,B:maj,A:maj,B:maj,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:maj,A:maj,B:maj,A:maj,B:maj,A:maj,B:maj,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,A:maj,B:min,"
643,E,"E:min,E:min,E:min,E:min,C:7,C:7 E:min,E:min,E:min,C:7,C:7 E:min,E:min7,E:min6,E:min(b13),E:min,E:min7,E:min6,E:min(b13),E:min,C:7,C:7,E:min,E:min,A:min,A:min,E:min,E:min,E:min,E:min,C:7,C:7 E:min,E:min,E:min,C:7,C:7 E:min,E:min7,E:min6,E:min(b13),E:min,E:min7,E:min6,E:min(b13),E:min,C:7,C:7,E:min,E:min,A:min,A:min,E:min,E:min,E:min,E:min,C:7,C:7 E:min,E:min,E:min,C:7,C:7 E:min,E:min7,E:min6,E:min(b13),E:min,E:min7,E:min6,E:min(b13),E:min,C:7,C:7,E:min,E:min,A:min,A:min,E:min,E:min,E:min7,E:min6,E:min(b13),E:min,E:min7,E:min6,E:min(b13),E:min,"
644,D,"B:min,B:min,B:min,B:min,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,A:maj,D:maj,D:maj A:maj,G:maj D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj,A:maj,D:maj,D:maj,E:min,E:min,B:min A:maj,G:7,E:min,E:min,B:min A:maj,G:maj,G:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj,G:maj D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:7,D:maj,D:maj,D:maj,D:7,D:maj,D:maj,D:maj,D:7,D:maj,D:maj,D:maj,D:7,D:maj,D:maj,D:maj,"
645,Eb,"F:min9,Bb:sus4(b7,Eb:maj7,Db:7 C:7,F:min9,Bb:sus4(b7,Eb:maj7,A:7(#11),Ab:maj7,G:min7,F:min7,C:min,Ab:maj7,G:min7,Db:7(#11),C:min,F:7,F:min9,Bb:sus4(b7,Eb:maj7,Db:7 C:7,F:min9,Bb:sus4(b7,Eb:maj7,A:7(#11),Ab:maj7,G:min7,F:min7,C:min,Ab:maj7,G:min7,Db:7(#11),C:min,F:7,F:min9,Bb:sus4(b7,Eb:maj7,Db:7 C:7,F:min9,Bb:sus4(b7,Eb:maj7,A:7(#11),Ab:maj7,G:min7,F:min7,C:min,Ab:maj7,G:min7,Db:7(#11),C:min,F:7,F:min9,Bb:sus4(b7,Eb:maj7,Db:7 C:7,F:min9,Bb:sus4(b7,Eb:maj7,A:7(#11),Ab:maj7,G:min7,F:min7,C:min,Ab:maj7,G:min7,Db:7(#11),C:min,F:7,"
646,Ab,"Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:sus2,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,F:min,F:min,Ab:maj,Ab:maj,Db:maj,Db:maj,Bb:min,Eb:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,Ab:maj,Ab:maj,Db:maj,Db:maj,Gb:maj,Db:maj,Ab:maj,Ab:maj,"
647,C,"C:maj,F:maj,C:maj,C:maj,C:7,C:maj,C:7,F:7,F:7,C:maj,C:7,C:maj,C:7,C:7,C:7,A:min,G:maj,C:maj,C:maj,C:maj,C:7,C:maj,C:7,F:7,F:7,C:maj,C:7,C:maj,C:7,C:maj,C:7,A:min,G:maj,C:maj,C:7,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,F:7,C:maj,C:maj,C:maj,G:maj,F:7,C:maj,C:maj,G:maj,F:7,C:maj,C:maj,G:maj,F:7,C:maj,C:maj,G:maj,F:7,C:maj,"
648,Bb,"C:min11,F:maj,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj D:min7,Eb:maj D:min7,Bb:maj F:maj,F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,F:sus4(b7,F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj D:min7,Eb:maj D:min7,Bb:maj F:maj,F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 D:min7,F:sus4(b7,F:sus4(b7,F:sus4(b7,F:sus4(b7,F:sus4(b7,G:min7 F:maj(9),Eb:maj F:sus2,G:min7 F:maj(9),Eb:maj,C:7,F:sus4(9),F:maj,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,Bb:maj F:maj,C:min7 F:sus4(b7,F:sus4(b7,Bb:maj F:maj,C:min7 D:min7,Bb:maj F:maj,C:min7 D:min7,Eb:maj F:sus4(b7,Bb:maj,Bb:maj,"
649,E,"E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,A:min B:min,C:maj,E:min,E:min,G:maj7,D:maj C:maj,E:min F#:min,G:maj,E:min F#:min,G:maj,E:min F#:min,G:maj,A:min B:min,C:maj,E:min D:maj,E:min D:maj,G:maj7,D:maj C:maj,E:min D:maj,E:min D:maj,E:min,E:min,E:min,E:min,A:min B:min,C:maj,E:min,E:min,G:maj7,D:maj C:maj,E:min F#:min,G:maj,E:min F#:min,G:maj,E:min F#:min,G:maj,E:min F#:min,G:maj,A:min B:min,C:maj,E:min F#:min,G:maj,G:maj7,D:maj C:maj,E:min F#:min,G:maj,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min F#:min,G:maj,E:min F#:min,G:maj,A:min B:min,C:maj,E:min F#:min,G:maj,G:maj7,D:maj C:maj,E:min F#:min,G:maj,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,E:min,"
650,D,"A:maj G:maj,G:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj A:maj,D:maj,G:maj,D:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,A:maj G:maj,D:maj,D:maj,D:maj,D:maj,D:maj,D:maj,G:maj A:maj,D:maj,G:maj,D:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,A:maj G:maj,D:maj,A:maj G:maj,G:maj,D:maj,G:maj,D:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,D:maj,A:maj G:maj,G:maj,D:maj,A:maj G:maj,D:maj,A:maj G:maj,D:maj,"
651,E,"E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj G#:min,A:maj G#:maj,A:maj,E:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj G#:min,A:maj G#:maj,A:maj,E:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj G#:min,A:maj G#:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj G#:min,A:maj G#:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,"
652,E,"B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:maj,E:maj,E:maj,E:maj,E:maj,A:maj,A:maj,E:maj,E:maj,B:maj,A:maj,E:maj,E:1,"
653,Bb,"Bb:maj,Bb:maj,Bb:maj,D:7,G:min,Bb:7,Eb:maj,Bb:maj G:min,C:7,F:7,Bb:maj,D:7,G:min,Bb:7,Eb:maj,Bb:maj G:min,C:7 F:7,Bb:maj,Eb:maj,F:maj,Eb:maj,D:min7,Eb:maj,Bb:maj F:maj,Eb:maj Eb:maj,F:maj,Bb:maj,D:7,G:min,Bb:7,Eb:maj,Bb:maj G:min,C:7,F:7,Bb:maj,D:7,G:min,Bb:7,Eb:maj,Bb:maj G:min,C:7 F:7,Bb:maj,Bb:maj,Bb:maj,D:7,G:min,Bb:7,Eb:maj,Bb:maj G:min,C:7,F:7,"
654,E,"B:maj,E:maj,B:maj,E:maj,B:maj,E:maj,B:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,E:maj,E:maj,D:maj,E:maj,A:maj,D:maj A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,B:maj,A:maj,A:maj(9),A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,B:maj,E:maj,B:maj,E:maj,B:maj,E:maj,B:maj,A:maj,A:maj,E:maj,E:maj,D:maj,D:maj,E:maj,E:maj,D:maj,E:maj,A:maj,D:maj A:maj,E:maj,A:maj,E:maj,A:maj,E:maj,B:maj,A:maj,A:maj(9),A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,A:maj E:maj,B:maj,"
655,A,"E:7,A:maj A:maj7 A:maj6 A:maj,E:7,E:7,A:maj A:sus4 A:maj A:maj,A:maj A:7,D:maj,A:maj E:7,A:maj E:7,A:maj A:maj7 A:maj6 A:maj,E:7,E:7,A:maj A:sus4 A:maj A:maj,A:maj A:7,D:maj,A:maj E:7,A:maj A:maj,A:maj A:maj7 A:maj6 A:maj,E:7,E:7,A:maj A:sus4 A:maj A:maj,A:maj A:7,D:maj,A:maj E:7,A:maj E:7,A:maj A:maj7 A:maj6 A:maj,E:7,E:7,A:maj A:sus4 A:maj A:maj,A:maj A:7,D:maj,A:maj E:7,A:maj,E:7,A:maj,"
656,B,"B:min,B:min,G:maj,G:maj,B:min,B:min,G:maj,G:maj,A:maj,A:maj,B:min9,B:min9,A:maj,A:maj,B:min9,B:min9,G:maj6,G:min6,B:min7,E:9,D:maj,G:maj7,D:maj,D:maj,A:maj,A:maj,B:min9,B:min9,A:maj,A:maj,B:min9,B:min9,G:maj6,G:min6,B:min7,E:9,D:maj,G:maj7,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,G:maj6,G:min6,B:min7,B:min7,G:maj(9),G:maj(9),B:min7,B:min7,G:maj(9),G:maj(9),A:maj,A:maj,B:min9,B:min9,A:maj,A:maj,B:min9,B:min9,G:maj6,G:min6,B:min7,E:9,D:maj,G:maj7,D:maj,D:maj,A:maj,A:maj,A:maj,A:maj,G:maj6,G:min6,B:min7,B:min7,G:maj(9),G:maj(9),B:min7,B:min7,G:maj(9),G:maj(9),A:maj,A:maj,A:maj,A:maj,G:maj6,G:min6,B:min7,B:min7,G:maj(9),G:maj(9),B:min7,B:min7,G:maj(9),G:maj(9),"
657,A,"A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,F:maj,E:min7,D:min7,D:min7,F:maj,E:min7,D:min7,E:7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,A:min7,A:min7,D:min7,D:min7,"
658,B,"B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,E:maj,E:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,E:maj,E:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,B:maj,"
659,D,"G:5,G:5,D:5,D:5,G:5,G:5,A:5 G:1,D:min C:maj,D:min C:maj,D:min C:maj,G:5,D:min C:maj,D:min C:maj,D:min C:maj,G:5 F:5,D:min,D:min,D:min,G:5,D:min,D:min,D:min,D:min,G:5,G:5,D:5,D:5,G:5,G:5,A:5 G:1,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,D:min,D:min C:maj,D:min C:maj,D:min C:maj,G:5,D:min C:maj,D:min C:maj,D:min C:maj,G:5 F:5,D:min,D:min,D:min,G:5,D:min,D:min,D:min,D:min,G:5,G:5,D:5,D:5,G:5,G:5,A:5 G:1,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,D:min,D:min C:maj,D:min C:maj,D:min C:maj,G:5,D:min C:maj,D:min C:maj,D:min C:maj,G:5 F:5,D:min,D:min,D:min,G:5,D:min,D:min,D:min,D:min,G:5,G:5,D:5,D:5,G:5,G:5,A:5 G:1,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,D:min,C:maj D:min,D:min,D:min,G:5,C:maj D:min,D:min,D:min,G:5 F:5,C:maj D:min,D:min,D:min,G:5,C:maj D:min,D:min,D:min,G:5 F:5,"
660,C,"C:maj,C:maj,A:min,A:min,F:maj,G:maj,C:maj,C:1 G:7,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,G:maj,A:min A:min,D:maj,F:maj D:7,C:maj,G:maj,C:maj,C:maj G:1 A:1 Bb:1,B:7,E:min,B:7,A:min,G:maj,C:maj,F:maj,D:7 G:7,C:maj C:maj,F:maj(9),C:maj C:maj,F:maj(9),C:maj,F:maj(9),C:maj,F:maj(9),G:maj,A:min A:min,D:maj,F:maj D:7,C:maj,G:maj,C:maj,C:maj G:1 A:1 Bb:1,B:7,E:min,B:7,A:min,G:maj,C:maj,F:maj,D:7 G:7,C:maj,F:maj(9),C:maj,F:maj(9),C:maj,F:maj(9),C:maj,F:maj(9),G:maj,A:min A:min,D:maj,F:maj D:7,C:maj,G:7,C:maj,A:7,D:7,G:7,C:maj,Bb:dim A:dim Ab:dim G:dim,"
661,C,"C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,C:maj,C:maj,F:maj C:maj,F:maj C:maj,F:maj C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,F:maj,F:maj,C:maj,C:maj,F:maj,A:min G:maj,F:maj C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,C:maj,"
662,D,"D:maj9(13),F:maj9,A:maj9,F:maj9,D:maj9(13),D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj B:min7,E:min A:sus4(b7,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,D:maj(9),D:maj,"
663,C,"C:maj,C:maj,G:sus4(b7),G:sus4(b7),C:maj,C:maj,G:sus4(b7),G:sus4(b7),C:maj,C:maj,A:min,A:min,F:maj,C:maj,G:7,G:7,F:maj,F:maj,C:maj,A:min,F:maj,G:7,C:maj,C:maj,G:maj C:maj,G:maj C:maj,G:maj C:maj,G:maj C:maj,G:maj C:maj,G:maj C:maj,G:maj C:maj,G:maj,D:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj G:maj,D:maj,E:maj A:maj,E:maj A:maj,E:maj A:maj,E:maj A:maj,E:maj A:maj,E:maj A:maj,G:maj,G:maj,C:maj,C:maj,A:min,A:min,F:maj,C:maj,G:7,G:7,F:maj,F:maj,C:maj,A:min,F:maj,G:7,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,C:maj,F:maj,"
664,Bb,"Bb:maj Eb:7,Bb:maj Eb:7,Bb:maj Eb:7,Bb:maj,C:7,F:7,Bb:maj Eb:maj,Bb:maj,C:7,F:7,Bb:maj D:7,G:min Bb:7,E:hdim7 F:sus4(b7),Bb:maj Eb:7,Bb:maj Eb:7,Bb:maj,C:7,F:7,Bb:maj Eb:maj,Bb:maj,C:7,F:7,Bb:maj D:7,G:min Bb:7,E:hdim7 F:sus4(b7),Bb:maj Eb:7,Bb:maj Eb:7,F:maj,Eb:maj,F:maj,Bb:maj,G:maj,C:maj,G:maj,C:7 F:7,Bb:maj,C:7,F:7,Bb:maj Eb:maj,Bb:maj,C:7,F:7,Bb:maj D:7,G:min Bb:7,E:hdim7 F:sus4(b7),Bb:maj Eb:7,Bb:maj Eb:7,F:maj,Eb:maj,F:maj,Bb:maj,G:maj,C:maj,G:maj,C:7 F:7,Bb:maj,C:7,F:7,Bb:maj Eb:maj,Bb:maj,C:7,F:7,Bb:maj D:7,G:min Bb:7,E:hdim7 F:sus4(b7),Bb:maj Eb:7,Bb:maj Eb:7,Bb:maj Eb:7,Bb:maj,"
665,C,"D:maj,E:min,D:maj,C:maj,C:maj,D:sus4,D:maj,E:min,C:maj,C:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min,E:7,E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,E:min7 E:min,E:min,C:maj,C:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min,E:7,E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,E:min7 E:min,E:min,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,D:maj,E:min,D:maj,C:maj,C:maj,D:sus4,D:maj,E:min,C:maj,C:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min,E:7,E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,E:min7 E:min,E:min,C:maj,C:maj,C:maj,C:maj,G:maj,G:maj,A:min7,A:min,E:7,E:7,F:maj,F:maj,C:maj,C:maj,G:maj,G:maj,E:min7 E:min,E:min,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,F:maj,C:maj,C:maj,D:maj,D:maj,E:min,E:min,F:maj,"
